"fec_info","codigo_tipo_persona","segmento","categoria","saldo_medio_total","saldo_medio_vista","saldo_medio_plazo","num_clientes"
202403,J,EMPRESAS,B,53932963019.66816,33548810573.184494,20384152424.23292,7919
202304,J,EMPRESAS,C,16516113481.56875,12118207274.581749,4397906176.415924,6591
202308,J,EMPRESAS,C,21001546364.468204,12941579330.84967,8059967120.922588,6591
202312,J,EMPRESAS,C,19201113548.081364,14250074829.194641,4951038738.773872,6521
202404,J,EMPRESAS,C,20021032509.313587,15036693149.293045,4984339341.074284,6604
202301,J,EMPRESAS,D,52018407171.13863,33827489475.742695,18190917592.269875,7024
202305,J,EMPRESAS,D,54495548507.99904,36864669795.98247,17630878771.52671,6814
202309,J,EMPRESAS,D,56004625279.6398,40031333394.41379,15973291756.235394,6741
202401,J,EMPRESAS,D,52289325194.475784,37237531401.7128,15051793715.307892,7116
202303,J,EMPRESAS,Inactivos,70069620.53204358,69423771.30130017,645849.2307434082,507
202307,J,EMPRESAS,Inactivos,36410691.16481121,35890233.96824749,520457.1809387207,450
202311,J,EMPRESAS,Inactivos,23931209.116724934,23913306.536845174,17902.579879760742,399
202403,J,EMPRESAS,Inactivos,14676452.037037155,14665742.616997024,10709.420040130615,357
202301,J,GLOBAL TRANSACTION BANKING,A,15842483415.723698,12740945983.006905,3101537467.9069824,796
202305,J,GLOBAL TRANSACTION BANKING,A,26245547977.855995,18381859791.710487,7863688304.525391,820
202309,J,GLOBAL TRANSACTION BANKING,A,21878788117.43431,16802977315.765015,5075810661.770508,909
202401,J,GLOBAL TRANSACTION BANKING,A,21501971484.641537,17749749874.053127,3752221598.5952454,912
202302,J,GLOBAL TRANSACTION BANKING,B,26639681993.90011,18240956706.872032,8398725282.6328125,768
202306,J,GLOBAL TRANSACTION BANKING,B,25239118313.062122,21814682547.773064,3424435795.140625,878
202310,J,GLOBAL TRANSACTION BANKING,B,29266187889.480137,23576728600.3483,5689459218.5703125,840
202402,J,GLOBAL TRANSACTION BANKING,B,22765961164.447643,17707987832.092407,5057973280.271484,767
202303,J,GLOBAL TRANSACTION BANKING,C,15485902324.49595,10561881225.678568,4924021242.523682,808
202307,J,GLOBAL TRANSACTION BANKING,C,11304495825.55262,10081825958.724209,1222669856.8379517,646
202311,J,GLOBAL TRANSACTION BANKING,C,17789315980.76087,14015381169.267218,3773934761.1835938,614
202403,J,GLOBAL TRANSACTION BANKING,C,12711703402.19386,8504209477.80714,4207493924.4803467,600
202304,J,GLOBAL TRANSACTION BANKING,D,20229023375.25565,16538155981.533512,3690867471.2565613,678
202308,J,GLOBAL TRANSACTION BANKING,D,31707289015.851578,26088375733.278805,5618913400.163086,634
202312,J,GLOBAL TRANSACTION BANKING,D,31264528202.830627,23600892311.720276,7663635854.859375,744
202404,J,GLOBAL TRANSACTION BANKING,D,24490160891.911392,18436033782.04164,6054126916.3828125,669
202302,J,GLOBAL TRANSACTION BANKING,Inactivos,33891.3203125,33891.3203125,0.0,1
202306,J,GLOBAL TRANSACTION BANKING,Inactivos,32268.2890625,32268.2890625,0.0,1
202310,J,GLOBAL TRANSACTION BANKING,Inactivos,23015.05078125,23015.05078125,0.0,1
202402,J,GLOBAL TRANSACTION BANKING,Inactivos,30099.8203125,30099.8203125,0.0,1
202301,J,INSTITUCIONES,A,38499438413.83519,31193341718.242332,7306096617.536743,1297
202305,J,INSTITUCIONES,A,35011430712.5002,27731836861.30127,7279593832.424637,1233
202309,J,INSTITUCIONES,A,44948308924.866615,34154329141.641582,10793979760.914124,1249
202401,J,INSTITUCIONES,A,45590901676.9404,36428857936.05951,9162043737.71521,1226
202302,J,INSTITUCIONES,B,22815270791.486103,17451802474.824635,5363468249.418854,1317
202306,J,INSTITUCIONES,B,27961785917.70148,23432711640.80089,4529074370.456596,1244
202310,J,INSTITUCIONES,B,21872842958.576733,17686922085.52361,4185920766.536415,1241
202402,J,INSTITUCIONES,B,24342877820.952324,19380019050.64341,4962858776.742767,1265
202303,J,INSTITUCIONES,C,20030456641.777256,18054199583.347813,1976257046.9232445,1182
202307,J,INSTITUCIONES,C,17822637316.202038,16670132839.7388,1152504479.7996025,1149
202311,J,INSTITUCIONES,C,22010590291.4239,19951909439.445385,2058680868.6044922,1040
202403,J,INSTITUCIONES,C,35600866100.39369,30132986307.032394,5467879765.654495,962
202304,J,INSTITUCIONES,D,51119054627.2068,48367058049.13852,2751996563.0150757,1078
202308,J,INSTITUCIONES,D,34275669202.60179,24141403271.336998,10134265931.702148,1035
202312,J,INSTITUCIONES,D,28921203986.75241,25398269464.733185,3522934589.378174,1308
202404,J,INSTITUCIONES,D,25482045311.668488,22536748684.184467,2945296642.1467285,1073
202302,J,INSTITUCIONES,Inactivos,181294853.43361518,181286270.35109565,8583.110046386719,118
202306,J,INSTITUCIONES,Inactivos,47894828.71933289,43799776.69394226,4095052.009765625,102
202310,J,INSTITUCIONES,Inactivos,26270378.902423386,26261785.472735886,8593.4296875,74
202402,J,INSTITUCIONES,Inactivos,1426457.9990609922,1417555.8486703672,8902.150390625,57
202303,J,PARTICULARES,Sin Categoria,39750766.04644847,8674849.81634593,31075916.23046875,44
202307,J,PARTICULARES,Sin Categoria,41773760.558553934,9027708.508138895,32746052.049804688,33
202311,J,PARTICULARES,Sin Categoria,44665467.697912455,10184436.69632554,34481031.001953125,30
202403,J,PARTICULARES,Sin Categoria,47060466.5486815,10853367.728002787,36207098.82055664,39
202302,J,PYMES,A,18750563410.357025,18049947406.24092,700616005.3181286,35145
202306,J,PYMES,A,19037272638.006847,18261280411.032646,775992226.1361732,36154
202310,J,PYMES,A,21478590595.75403,20737474458.57022,741116135.7196453,36608
202402,J,PYMES,A,22638607791.1709,21875511028.08917,763096766.736329,37094
202303,J,PYMES,B,18180898982.200752,17874942454.8637,305956529.035759,33828
202307,J,PYMES,B,18800283782.337395,18455586666.057625,344697118.9988251,34056
202311,J,PYMES,B,18151304572.001312,17679933136.193665,471371440.8397026,33864
202403,J,PYMES,B,19992816139.90081,19495353074.15083,497463060.89983463,34898
202304,J,PYMES,C,15431082895.343725,15187714031.130342,243368865.94590378,32276
202308,J,PYMES,C,15458921426.384392,15256692921.93872,202228506.52817154,32644
202312,J,PYMES,C,17449739258.79434,17022549147.429407,427190108.054893,33122
202404,J,PYMES,C,12577694706.068329,12337387346.737701,240307357.50061798,32796
202301,J,PYMES,D,28345088587.39892,28017325653.838043,327762933.0563278,32745
202305,J,PYMES,D,29592309212.496197,29036018960.103413,556290246.5578175,31273
202309,J,PYMES,D,28026028602.947823,27589038138.454185,436990469.72545433,31960
202401,J,PYMES,D,30140835283.415424,29586255531.99239,554579753.4210883,33427
202303,J,PYMES,Inactivos,125252.38159179688,125252.38159179688,0.0,5
202403,J,PYMES,Inactivos,7335.6201171875,7335.6201171875,0.0,1
202303,J,RESTO,Sin Categoria,1263919924.4666948,1263919924.4666948,0.0,91
202307,J,RESTO,Sin Categoria,1004060057.3419313,1003562773.3419313,497284.5625,95
202311,J,RESTO,Sin Categoria,1204335916.5844774,1043284990.0844775,161050939.78125,99
202403,J,RESTO,Sin Categoria,167647495.98044556,167647495.98044556,0.0,83
202302,J,WEALTH MANAGEMENT,A,1787254787.513752,251889805.2248726,1535364982.7685547,143
202306,J,WEALTH MANAGEMENT,A,1710998094.1471481,277078141.9121094,1433919947.9241867,146
202310,J,WEALTH MANAGEMENT,A,1783959027.0811539,272690479.5839844,1511268551.801857,160
202402,J,WEALTH MANAGEMENT,A,1447988618.1153755,325892032.37709427,1122096581.86792,147
202303,J,WEALTH MANAGEMENT,B,628942758.8998082,218796324.22921875,410146429.13933945,130
202307,J,WEALTH MANAGEMENT,B,916197047.821737,444839557.50313354,471357479.45532227,131
202311,J,WEALTH MANAGEMENT,B,882739491.62026,419385379.28819823,463354122.44143677,136
202403,J,WEALTH MANAGEMENT,B,432413430.7298956,54164967.18472961,378248457.5061035,130
202304,J,WEALTH MANAGEMENT,C,208671096.74260712,34831071.64251709,173840024.7035141,127
202308,J,WEALTH MANAGEMENT,C,342366661.8381149,110884024.04214019,231482645.88630676,120
202312,J,WEALTH MANAGEMENT,C,572635023.4659913,303059549.8399536,269575465.5916748,103
202404,J,WEALTH MANAGEMENT,C,595963781.0205109,330193671.55121154,265770108.11071777,126
202301,J,WEALTH MANAGEMENT,D,850199985.2565491,140694835.33864135,709505149.2929382,184
202305,J,WEALTH MANAGEMENT,D,1581995165.711223,86201615.53756255,1495793550.3992462,190
202309,J,WEALTH MANAGEMENT,D,2188294148.328485,273320705.77834475,1914973442.3072205,137
202401,J,WEALTH MANAGEMENT,D,779468457.7634373,166619618.49679756,612848839.4590836,100
202303,J,WEALTH MANAGEMENT,Inactivos,5684986.0,0.0,5684986.0,1
202307,J,WEALTH MANAGEMENT,Inactivos,2836.080078125,0.0,2836.080078125,1
202311,J,WEALTH MANAGEMENT,Inactivos,4517.6298828125,0.0,4517.6298828125,1
202403,J,WEALTH MANAGEMENT,Inactivos,4085.159912109375,0.0,4085.159912109375,1
202303,J,EMPRESAS,A,35863125621.547714,23471134716.552635,12391990845.09474,7642
202307,J,EMPRESAS,A,37836518791.085915,24413420049.707077,13423098645.945051,7942
202311,J,EMPRESAS,A,36893610698.235435,23636314782.118935,13257295851.214888,7908
202403,J,EMPRESAS,A,37467018823.39717,24314874080.168846,13152144913.339077,8198
202304,J,EMPRESAS,B,49752701647.538055,32392523030.582615,17360178656.13409,7592
202308,J,EMPRESAS,B,42738205128.980576,27670426062.01794,15067779177.33237,7609
202312,J,EMPRESAS,B,45087368100.76572,28354008099.98645,16733360306.335968,7417
202404,J,EMPRESAS,B,47866025423.305176,31413519688.226196,16452505713.903412,7653
202301,J,EMPRESAS,C,19477835736.287876,12998776161.156395,6479059567.015419,6712
202305,J,EMPRESAS,C,19695915073.586967,14701584884.162607,4994330244.533201,6771
202309,J,EMPRESAS,C,19093407732.919373,12724582415.083115,6368825359.479614,6481
202401,J,EMPRESAS,C,21238316003.02767,15139191566.125065,6099124529.793131,6611
202302,J,EMPRESAS,D,48223169628.025635,31475648167.922977,16747521476.052341,6841
202306,J,EMPRESAS,D,57495547688.06389,39915076365.62193,17580471273.017536,6808
202310,J,EMPRESAS,D,57317419211.74898,40311174818.58896,17006244447.978516,6792
202402,J,EMPRESAS,D,49746483549.74534,35981673950.51542,13764809703.183918,6611
202304,J,EMPRESAS,Inactivos,81498691.95919177,80847188.92913195,651503.0300598145,499
202308,J,EMPRESAS,Inactivos,33109127.081105776,32605381.901143618,503745.1799621582,436
202312,J,EMPRESAS,Inactivos,17292325.76954838,17274381.129388772,17944.640159606934,390
202404,J,EMPRESAS,Inactivos,17475504.024463028,17470660.394580215,4843.6298828125,352
202302,J,GLOBAL TRANSACTION BANKING,A,20652588753.78173,16458703211.415764,4193885586.435791,792
202306,J,GLOBAL TRANSACTION BANKING,A,25811293670.53744,18912832752.63144,6898460984.375244,829
202310,J,GLOBAL TRANSACTION BANKING,A,16353066249.319008,12027291038.539314,4325775241.566803,916
202402,J,GLOBAL TRANSACTION BANKING,A,22536783912.051735,16564940669.253487,5971843245.81192,960
202303,J,GLOBAL TRANSACTION BANKING,B,27435316274.91879,21836053691.33859,5599262603.0078125,760
202307,J,GLOBAL TRANSACTION BANKING,B,24495986535.376026,21334699703.44225,3161286856.2089844,858
202311,J,GLOBAL TRANSACTION BANKING,B,34233748289.081947,28329545330.135277,5904203045.018555,839
202403,J,GLOBAL TRANSACTION BANKING,B,25495328833.90033,18419159889.08245,7076168906.627441,717
202304,J,GLOBAL TRANSACTION BANKING,C,11641555569.089878,10401482424.860874,1240073142.7763672,764
202308,J,GLOBAL TRANSACTION BANKING,C,12801535250.118881,11148764122.949697,1652771134.095398,658
202312,J,GLOBAL TRANSACTION BANKING,C,11447820872.198446,10096865248.253368,1350955635.6367188,600
202404,J,GLOBAL TRANSACTION BANKING,C,21961312342.11702,17836274065.195145,4125038324.6035156,659
202301,J,GLOBAL TRANSACTION BANKING,D,32075841032.49792,26525521055.044872,5550319959.898987,720
202305,J,GLOBAL TRANSACTION BANKING,D,20250151226.98204,18355483068.958447,1894668182.2729492,721
202309,J,GLOBAL TRANSACTION BANKING,D,27249560332.502483,19280178285.776623,7969381993.438751,662
202401,J,GLOBAL TRANSACTION BANKING,D,34456438053.33583,25878022895.7295,8578415190.1484375,722
202303,J,GLOBAL TRANSACTION BANKING,Inactivos,33486.71875,33486.71875,0.0,1
202307,J,GLOBAL TRANSACTION BANKING,Inactivos,31862.720703125,31862.720703125,0.0,1
202311,J,GLOBAL TRANSACTION BANKING,Inactivos,31318.2890625,31318.2890625,0.0,1
202403,J,GLOBAL TRANSACTION BANKING,Inactivos,29642.33984375,29642.33984375,0.0,1
202302,J,INSTITUCIONES,A,34140722874.053898,27422946792.270542,6717776156.193527,1276
202306,J,INSTITUCIONES,A,36631561002.330124,27672592231.383217,8958968582.933105,1236
202310,J,INSTITUCIONES,A,52759749579.89013,41850522490.61735,10909227116.62349,1260
202402,J,INSTITUCIONES,A,45168273658.442505,36628182265.391106,8540091414.895935,1252
202303,J,INSTITUCIONES,B,24147215596.59336,17879670051.06273,6267545545.942871,1211
202307,J,INSTITUCIONES,B,25095907435.675774,20823590145.750984,4272317317.4611664,1249
202311,J,INSTITUCIONES,B,19190284440.074062,14044337750.245045,5145946695.69651,1259
202403,J,INSTITUCIONES,B,27429895810.17192,22406306622.531178,5023589212.991707,1253
202304,J,INSTITUCIONES,C,12795713958.170486,11238894304.515112,1556819635.7940495,1186
202308,J,INSTITUCIONES,C,22684889800.87884,20996189720.6303,1688700068.900753,1136
202312,J,INSTITUCIONES,C,22588775740.9657,20026448990.029785,2562326745.66626,1086
202404,J,INSTITUCIONES,C,16913684857.315216,13215585752.544218,3698099096.289551,1012
202301,J,INSTITUCIONES,D,40083597438.06745,36332853243.404594,3750744230.2427826,1155
202305,J,INSTITUCIONES,D,59272839852.51449,56317330537.20216,2955509303.1657104,1158
202309,J,INSTITUCIONES,D,35691520611.81468,25228477544.2001,10463042953.305176,1067
202401,J,INSTITUCIONES,D,23459716559.341145,19116134166.929115,4343582390.475342,1066
202303,J,INSTITUCIONES,Inactivos,86875809.08072123,86867675.72964701,8133.359825134277,119
202307,J,INSTITUCIONES,Inactivos,112759167.90558445,110586665.78839695,2172502.1796875,96
202311,J,INSTITUCIONES,Inactivos,14857027.622684006,14848350.282840256,8677.33984375,65
202403,J,INSTITUCIONES,Inactivos,913140.4028353728,904138.0131869353,9002.3896484375,55
202304,J,PARTICULARES,Sin Categoria,41066137.486014605,9630951.955619097,31435185.529785156,35
202308,J,PARTICULARES,Sin Categoria,42938394.822408915,9747914.063986063,33190480.758789062,31
202312,J,PARTICULARES,Sin Categoria,45222887.44509721,10316197.107572794,34906690.337890625,29
202404,J,PARTICULARES,Sin Categoria,46259058.05478501,9488915.093847513,36770142.9609375,37
202303,J,PYMES,A,17959490763.053204,17258106832.531452,701383930.3874581,35220
202307,J,PYMES,A,20286861738.527004,19574235628.115414,712626112.2053156,36859
202311,J,PYMES,A,22301676042.96869,21560224895.92199,741451150.5485147,36782
202403,J,PYMES,A,20171813902.824818,19532131683.478516,639682217.9147931,37277
202304,J,PYMES,B,18470539802.813267,18147684439.85316,322855361.25742245,33979
202308,J,PYMES,B,18514973383.455444,18131440872.596874,383532511.4452114,34153
202312,J,PYMES,B,17434141477.40291,17104810879.11918,329330596.4780693,33129
202404,J,PYMES,B,15062802498.91613,14614931503.219109,447871001.4876518,34497
202301,J,PYMES,C,15476974142.98461,15278313848.032095,198660291.76698875,31946
202305,J,PYMES,C,16130300841.607769,15896927485.446594,233373355.77533817,32402
202309,J,PYMES,C,15676755720.319405,15499705846.523323,177049875.4552946,32430
202401,J,PYMES,C,14794864103.747353,14498642674.47702,296221430.2761111,32801
202302,J,PYMES,D,27503094983.582466,27035592852.325577,467502131.9060707,31280
202306,J,PYMES,D,29190549180.487076,28812266911.134598,378282264.7682295,31840
202310,J,PYMES,D,28844373650.230373,28431203342.60866,413170308.452384,32501
202402,J,PYMES,D,29543490794.349453,29201612606.956074,341878186.12662494,32297
202304,J,PYMES,Inactivos,246110.91430664062,246110.91430664062,0.0,5
202404,J,PYMES,Inactivos,7335.6201171875,7335.6201171875,0.0,1
202304,J,RESTO,Sin Categoria,1160078910.7087636,1160078910.7087636,0.0,91
202308,J,RESTO,Sin Categoria,983722243.4691623,983722243.4691623,0.0,96
202312,J,RESTO,Sin Categoria,1567759360.6426594,1412963040.509847,154796311.5,94
202404,J,RESTO,Sin Categoria,175387300.25115234,175387300.25115234,0.0,80
202303,J,WEALTH MANAGEMENT,A,1903322085.9608536,344252379.3730469,1559069706.232727,153
202307,J,WEALTH MANAGEMENT,A,1614426743.067832,190640775.26082516,1423785967.770874,155
202311,J,WEALTH MANAGEMENT,A,1793005678.9565887,273786858.64408875,1519218823.9594727,156
202403,J,WEALTH MANAGEMENT,A,1526920923.6030731,177936938.99009705,1348983980.4975586,146
202304,J,WEALTH MANAGEMENT,B,855191987.3546999,457754871.68892837,397437100.8786621,118
202308,J,WEALTH MANAGEMENT,B,514518886.9203418,144663532.73363525,369855363.95581055,139
202312,J,WEALTH MANAGEMENT,B,606219203.7104701,155195216.72829238,451023983.3620415,124
202404,J,WEALTH MANAGEMENT,B,1018965095.6872766,647180590.9113367,371784502.39312744,125
